"","State","Date.Local","no2","no2_aqi","o3","o3_aqi","so2","co","so2_aqi","co_aqi"
"950","Kansas","2015-11-17",9.26,25,0.019958,25,0.35,0.255333,1,3
"951","Kansas","2015-11-18",8.4625,29,0.016417,24,0.5,0.2740625,4,5
"952","Kansas","2015-11-19",12.0625,38,0.017417,31,1.0291665,0.2903335,9,7
"953","Kansas","2015-11-20",18.816667,31,0.016417,23,1.6229165,0.372646,21,8
"954","Kansas","2015-11-21",10.045833,36,0.02125,31,0.458772,0.300229,3,7
"955","Kansas","2015-12-01",7.641667,16,0.023083,28,0.8625,0.2852085,1,5
"956","Kansas","2015-12-02",6.508333,22,0.021125,28,0.93125,0.223583,1,3
"957","Kansas","2015-12-03",22.145833,33,0.006792,17,2.5895835,0.607833,10,14
"958","Kansas","2015-12-04",20.041667,30,0.015375,22,1.83125,0.5633125,10,14
"959","Kansas","2015-12-05",12.225,34,0.019292,25,1.05625,0.292875,1,5
"960","Kansas","2015-12-06",13.166667,25,0.011042,19,1.3479165,0.392,3,8
"961","Kansas","2015-12-07",21.491667,34,0.00675,17,2.2770835,0.5575,6,10
"962","Kansas","2015-12-08",23.116667,31,0.00925,16,1.5291665,0.4194375,3,6
"963","Kansas","2015-12-09",14.533333,24,0.015167,23,1.2145835,0.3394585,1,5
"964","Kansas","2015-12-10",16.6,42,0.01625,28,1.5479165,0.3706875,4,8
"965","Kansas","2015-12-11",22.3,30,0.01075,19,1.3625,0.419271,1,8
"966","Kansas","2015-12-12",17.441667,29,0.006583,20,1.9208335,0.5115835,4,7
"967","Kansas","2015-12-13",7.5875,19,0.0135,20,1.0854165,0.265792,1,5
"968","Kansas","2015-12-14",3.9875,7,0.007625,10,0.96875,0.271875,1,5
"969","Kansas","2015-12-15",9.2125,15,0.016792,23,1.1895835,0.2727295,1,3
"970","Kansas","2015-12-16",6.808333,20,0.014125,19,0.9729165,0.2700625,1,3
"971","Kansas","2015-12-17",7.8,18,0.019917,20,0.969876,0.2350795,3,3
"972","Kansas","2015-12-18",14.458333,28,0.012542,24,1.1020835,0.4065,3,7
"973","Kansas","2015-12-19",15.370833,25,0.01975,30,1.6270835,0.408333,4,9
"974","Kansas","2015-12-20",7.229167,9,0.028875,31,1.25,0.2504375,1,3
"975","Kansas","2015-12-21",6.5125,15,0.006417,14,1.16875,0.216167,7,3
"976","Kansas","2015-12-22",11.075,14,0.016292,26,1.15625,0.293,1,3
"977","Kansas","2015-12-23",9.2125,25,0.0185,22,1.1708335,0.2589375,1,3
"978","Kansas","2015-12-24",10.170833,24,0.0185,25,1.0229165,0.2626455,1,3
"979","Kansas","2015-12-25",9.545833,16,0.014417,16,2.63125,0.2423125,13,3
"980","Kansas","2015-12-26",7.5,16,0.013833,20,1.8375,0.255021,7,3
"981","Kansas","2015-12-27",3.1375,5,0.020958,21,0.71875,0.203146,0,2
"982","Kansas","2015-12-28",3.833333,6,0.021958,23,1.38323,0.2065,7,2
"983","Kansas","2015-12-29",9.220833,20,0.0165,22,2.3666665,0.2500835,19,3
"984","Kansas","2015-12-30",13.541667,29,0.02,27,1,0.2852915,1,5
"985","Kansas","2015-12-31",15.690476,33,0.018632,24,0.94375,0.317875,1,5
"986","Ohio","2015-01-01",6.26932366666667,8.33333333333333,0.021972,24,1.5801415,0.1912455,4.33333333333333,2
"987","Ohio","2015-01-02",15.1008456666667,26.6666666666667,0.00806933333333333,14,3.76274066666667,0.284187166666667,35,5.66666666666667
"988","Ohio","2015-01-03",11.5549516666667,21.6666666666667,0.0124163333333333,16.6666666666667,0.4596015,0.299048833333333,1.33333333333333,5.66666666666667
"989","Ohio","2015-01-04",5.73973433333333,11.6666666666667,0.016347,28.3333333333333,0.708070166666667,0.206373833333333,4.33333333333333,2.66666666666667
"990","Ohio","2015-01-05",6.76416366666667,10.6666666666667,0.024552,28.3333333333333,1.354059,0.188639,13.6666666666667,2
"991","Ohio","2015-01-06",11.0526313333333,16.3333333333333,0.0223573333333333,25.3333333333333,1.248115,0.1996905,7,2.33333333333333
"992","Ohio","2015-01-07",8.06666666666667,12,0.0257636666666667,26.6666666666667,4.592581,0.188377166666667,28.3333333333333,2
"993","Ohio","2015-01-08",9.75845433333333,14.6666666666667,0.024042,25.6666666666667,2.93278116666667,0.2167805,21.6666666666667,2.66666666666667
"994","Ohio","2015-01-09",6.95108666666667,8.33333333333333,0.0258053333333333,26.3333333333333,1.17234716666667,0.185550666666667,11.3333333333333,2
"995","Ohio","2015-01-10",10.0778986666667,15.6666666666667,0.0240973333333333,26.3333333333333,0.98125,0.206766833333333,5.66666666666667,2
"996","Ohio","2015-01-11",12.5851446666667,20,0.0185556666666667,21.6666666666667,1.93815116666667,0.2811575,7,3.66666666666667
"997","Ohio","2015-01-12",15.4347826666667,28.6666666666667,0.0187363333333333,28.6666666666667,0.7443495,0.266137166666667,3.66666666666667,3.66666666666667
"998","Ohio","2015-01-13",16.4944443333333,33,0.017236,26,4.45403733333333,0.247928,37.3333333333333,4.33333333333333
"999","Ohio","2015-01-14",28.1916996666667,40.6666666666667,0.009389,16.3333333333333,9.92618166666667,0.570572333333333,54.3333333333333,11
"1000","Ohio","2015-01-15",18.4975843333333,34.3333333333333,0.0168193333333333,23.6666666666667,2.72816316666667,0.296955166666667,12,5
"1001","Ohio","2015-01-16",15.4788643333333,23.6666666666667,0.01625,20.3333333333333,3.12400533333333,0.244791,17.3333333333333,3.66666666666667
"1002","Ohio","2015-01-17",13.0217393333333,21.3333333333333,0.024736,32,2.85722066666667,0.334777166666667,14,5.66666666666667
"1003","Ohio","2015-01-18",6.813406,10.3333333333333,0.023861,28,0.883462666666667,0.2031375,5,2.66666666666667
"1004","Ohio","2015-01-19",19.7071256666667,30.6666666666667,0.00891633333333333,16.3333333333333,2.19839116666667,0.304181166666667,15.3333333333333,4.33333333333333
"1005","Ohio","2015-01-20",27.434829,31.6666666666667,0.00544466666666667,7.66666666666667,2.89578583333333,0.385943333333333,18.3333333333333,6
"1006","Ohio","2015-01-21",16.5825396666667,25,0.011139,19,0.760973333333333,0.341524166666667,3.33333333333333,6.33333333333333
"1007","Ohio","2015-01-22",14.513285,22.3333333333333,0.018639,21.6666666666667,2.80488266666667,0.233381666666667,18.6666666666667,2.66666666666667
"1008","Ohio","2015-01-23",12.1962556666667,23.3333333333333,0.0183056666666667,22.6666666666667,0.811197166666667,0.220521166666667,2.33333333333333,3
"1009","Ohio","2015-01-24",11.4921496666667,19.3333333333333,0.0151666666666667,18.6666666666667,0.704209833333333,0.216120333333333,5,3
"1010","Ohio","2015-01-25",11.6280196666667,18.3333333333333,0.0196246666666667,25,0.90713,0.233704333333333,3,2.33333333333333
"1011","Ohio","2015-01-26",11.7415456666667,22,0.0265553333333333,29,2.4941295,0.2190825,29,2.33333333333333
"1012","Ohio","2015-01-27",13.3833333333333,21.6666666666667,0.026903,29.6666666666667,0.948419,0.221026333333333,3.33333333333333,2.33333333333333
"1013","Ohio","2015-01-28",25.9915456666667,43.6666666666667,0.0152223333333333,20.3333333333333,4.57376666666667,0.3780135,25.6666666666667,6.33333333333333
"1014","Ohio","2015-01-29",15.352657,21.6666666666667,0.0176253333333333,23,2.9067115,0.3105075,14.3333333333333,5
"1015","Ohio","2015-01-30",9.595411,25.3333333333333,0.025014,31.3333333333333,0.51385,0.200141,5,3
"1016","Ohio","2015-01-31",21.129227,34.3333333333333,0.0154723333333333,25.6666666666667,4.03145283333333,0.411573,20,7.66666666666667
"1017","Ohio","2015-02-01",16.729469,25.3333333333333,0.0134723333333333,22,1.232971,0.282324833333333,3,3
"1018","Ohio","2015-02-02",10.945652,23,0.025778,30.3333333333333,2.7168825,0.215004666666667,28.3333333333333,4
"1019","Ohio","2015-02-03",13.0944443333333,19.6666666666667,0.022361,26.3333333333333,1.65958,0.227204333333333,6.66666666666667,2.66666666666667
"1020","Ohio","2015-02-04",15.324879,28.3333333333333,0.0221526666666667,29.3333333333333,2.990114,0.293539666666667,16.3333333333333,5
"1021","Ohio","2015-02-05",12.575362,27.6666666666667,0.0251943333333333,28.6666666666667,2.1759145,0.211284333333333,13,2.33333333333333
"1022","Ohio","2015-02-06",16.652174,21.6666666666667,0.0189443333333333,24,2.04462983333333,0.248318833333333,5,3.66666666666667
"1023","Ohio","2015-02-07",16.093599,27.6666666666667,0.023403,30,4.16969466666667,0.315453166666667,12.3333333333333,5.66666666666667
"1024","Ohio","2015-02-08",12.9601446666667,25.3333333333333,0.0261526666666667,29.6666666666667,1.660533,0.291653666666667,8,4.66666666666667
"1025","Ohio","2015-02-09",11.422705,15.6666666666667,0.022486,25,3.7685215,0.262687833333333,31.3333333333333,3
"1026","Ohio","2015-02-10",16.6166666666667,25.6666666666667,0.017083,20,2.88881983333333,0.262631833333333,14,3
"1027","Ohio","2015-02-11",20.099638,33.6666666666667,0.0140693333333333,21.3333333333333,3.56138716666667,0.392991333333333,22.6666666666667,6.33333333333333
"1028","Ohio","2015-02-12",7.93017133333333,11.6666666666667,0.0260973333333333,27,1.633411,0.201054333333333,17.6666666666667,2
"1029","Ohio","2015-02-13",11.9480676666667,33.3333333333333,0.0242086666666667,28,2.5266045,0.251984833333333,23.6666666666667,4.33333333333333
"1030","Ohio","2015-02-14",6.88586933333333,9.66666666666667,0.026014,29,1.01198683333333,0.197545833333333,5,2
"1031","Ohio","2015-02-15",4.95712566666667,9.33333333333333,0.028111,30,0.52547,0.200319,2.33333333333333,2
"1032","Ohio","2015-02-16",21.5760866666667,36.6666666666667,0.0139446666666667,20.6666666666667,5.10223433333333,0.413114166666667,23.3333333333333,7.66666666666667
"1033","Ohio","2015-02-17",21.8555556666667,42,0.0180136666666667,25.6666666666667,4.73740516666667,0.374567166666667,21.6666666666667,6.33333333333333
"1034","Ohio","2015-02-18",11.2717393333333,22,0.028611,31.6666666666667,4.333202,0.2025955,34,3
"1035","Ohio","2015-02-19",10.168478,17.3333333333333,0.024972,27,4.323706,0.22242,32,2.33333333333333
"1036","Ohio","2015-02-20",14.5810903333333,43.3333333333333,0.0238193333333333,29.3333333333333,5.21692566666667,0.264370333333333,20,4
"1037","Ohio","2015-02-21",16.4577296666667,27.6666666666667,0.021417,26.3333333333333,2.757574,0.309649833333333,13.3333333333333,5
"1038","Ohio","2015-02-22",17.0150963333333,37.6666666666667,0.0279723333333333,33,3.86312133333333,0.340587,27.3333333333333,5.66666666666667
"1039","Ohio","2015-02-23",12.432367,29.6666666666667,0.0217086666666667,28.3333333333333,2.64482216666667,0.255297333333333,12.3333333333333,3
"1040","Ohio","2015-02-24",17.7757576666667,36,0.0267223333333333,33,4.27479283333333,0.371595833333333,16.6666666666667,7
"1041","Ohio","2015-02-25",16.0096616666667,27,0.027986,31,4.46266816666667,0.238548166666667,21.3333333333333,3
"1042","Ohio","2015-02-26",11.2699273333333,18.3333333333333,0.026014,27.3333333333333,3.41327216666667,0.231706333333333,26,3
"1043","Ohio","2015-02-27",17.2964976666667,36,0.020361,30.3333333333333,7.9330875,0.260588,48.6666666666667,4.33333333333333
"1044","Ohio","2015-02-28",26.3713766666667,42.3333333333333,0.0223196666666667,33.6666666666667,5.58546416666667,0.460944,18,7
"1045","Ohio","2015-03-01",17.6781396666667,27,0.0289443333333333,40.3333333333333,3.18514916666667,0.357008166666667,20.6666666666667,6.33333333333333
"1046","Ohio","2015-03-02",20.6859903333333,42.3333333333333,0.027597,33.3333333333333,12.8717173333333,0.275782166666667,55.3333333333333,4.33333333333333
"1047","Ohio","2015-03-03",17.6055556666667,26.6666666666667,0.020861,26.3333333333333,2.56502333333333,0.309864333333333,10.3333333333333,5
"1048","Ohio","2015-03-04",14.7940823333333,25,0.0262083333333333,31,11.8280883333333,0.2293635,56,2.33333333333333
"1049","Ohio","2015-03-05",12.4242423333333,41.6666666666667,0.0252083333333333,33.6666666666667,3.64473833333333,0.288007333333333,18.6666666666667,5.66666666666667
"1050","Ohio","2015-03-06",23.0948063333333,48.6666666666667,0.0314723333333333,40.6666666666667,3.1579365,0.457903166666667,17,9
"1051","Ohio","2015-03-07",12.335749,22.3333333333333,0.0410556666666667,44.3333333333333,3.78128016666667,0.248714,14.3333333333333,4
"1052","Ohio","2015-03-08",13.518116,23,0.0365693333333333,39.3333333333333,4.05734983333333,0.224119,36,2.33333333333333
"1053","Ohio","2015-03-09",26.3894926666667,48.6666666666667,0.0226253333333333,35.3333333333333,3.303619,0.397494,21.3333333333333,8.33333333333333
"1054","Ohio","2015-03-10",34.1972223333333,40.6666666666667,0.00976366666666667,18,1.2476535,0.596704,5,11
"1055","Ohio","2015-03-11",21.4450483333333,42.6666666666667,0.0235276666666667,33.3333333333333,1.7615425,0.3901045,8.33333333333333,9
"1056","Ohio","2015-03-12",22.0958133333333,40.3333333333333,0.021889,29,2.8108135,0.359687833333333,15,5.66666666666667
"1057","Ohio","2015-03-13",18.808575,35,0.0199583333333333,23.3333333333333,1.9940305,0.354375333333333,7.33333333333333,5.66666666666667
"1058","Ohio","2015-03-14",11.0827296666667,20.3333333333333,0.023667,32,1.04086,0.235362833333333,13.6666666666667,2.66666666666667
"1059","Ohio","2015-03-15",10.356884,26.3333333333333,0.0297086666666667,37,2.28420383333333,0.239313333333333,17,4.33333333333333
"1060","Ohio","2015-03-16",15.5694443333333,29.3333333333333,0.0296946666666667,36.6666666666667,6.5516435,0.234907833333333,49.3333333333333,4.33333333333333
"1061","Ohio","2015-03-17",7.05555566666667,15,0.0327223333333333,34,2.54361183333333,0.18921,29.3333333333333,2
"1062","Ohio","2015-03-18",15.6690823333333,37.6666666666667,0.0260693333333333,35.6666666666667,5.39337483333333,0.228519333333333,39.3333333333333,4
"1063","Ohio","2015-03-19",17.7391306666667,33,0.0257916666666667,33.3333333333333,1.255465,0.289916,5,4
"1064","Ohio","2015-03-20",21.0994726666667,33,0.0215003333333333,29.3333333333333,6.490321,0.3765595,32.6666666666667,5.66666666666667
"1065","Ohio","2015-03-21",9.638889,23,0.0271113333333333,33.6666666666667,1.77077283333333,0.222842666666667,11.6666666666667,4
"1066","Ohio","2015-03-22",5.13103833333333,16,0.0295553333333333,33.6666666666667,0.306664,0.198265666666667,3.66666666666667,2.66666666666667
"1067","Ohio","2015-03-23",13.8846616666667,28.6666666666667,0.024764,29,1.2051675,0.223204166666667,16,2.66666666666667
"1068","Ohio","2015-03-24",18.8833333333333,34.3333333333333,0.0182496666666667,25,2.9987405,0.298348666666667,22.6666666666667,5
"1069","Ohio","2015-03-25",13.8605073333333,25.3333333333333,0.020264,28.3333333333333,1.33848333333333,0.297579166666667,7.33333333333333,5.66666666666667
"1070","Ohio","2015-03-26",14.9076086666667,24.3333333333333,0.0147636666666667,21.3333333333333,0.6493315,0.263828833333333,4,3
"1071","Ohio","2015-03-27",7.69013133333333,14,0.031014,33,0.518798666666667,0.211121,3.33333333333333,2.66666666666667
"1072","Ohio","2015-03-28",6.700483,23.3333333333333,0.0290836666666667,35,1.50841966666667,0.197912166666667,13.3333333333333,2
"1073","Ohio","2015-03-29",11.4353863333333,27,0.0334723333333333,40.3333333333333,1.70348533333333,0.2926795,7,5
"1074","Ohio","2015-03-30",9.86231866666667,24,0.028097,36,6.26438916666667,0.195574333333333,33.6666666666667,2
"1075","Ohio","2015-03-31",15.5916666666667,29.3333333333333,0.024139,36.3333333333333,1.9264665,0.291035833333333,15.3333333333333,5
"1076","Ohio","2015-04-01",23.0718603333333,38.3333333333333,0.0209303333333333,31.3333333333333,5.1518935,0.373206833333333,34,5
"1077","Ohio","2015-04-02",14.5948063333333,29.6666666666667,0.025764,31.6666666666667,2.21112833333333,0.309872,21,5
"1078","Ohio","2015-04-03",17.391304,31,0.017167,23,0.7326085,0.393402,10,8
"1079","Ohio","2015-04-04",7.347826,18,0.029917,31,16.40698775,0.1924565,106.5,2
"1080","Ohio","2015-04-05",9.304348,39,0.02725,41,1.3878365,0.2333335,22,5
"1081","Ohio","2015-04-06",29.217391,37,0.011792,19,6.955745,0.4618335,23,6
"1082","Ohio","2015-04-07",22.1875,30,0.016667,20,0.5018635,0.41096,3.5,6
"1083","Ohio","2015-04-08",18.666667,30,0.008208,12,0.231677,0.462688,1,8
"1084","Ohio","2015-04-09",14.73913,23,0.017792,28,0.08493775,0.361138,0.5,5
"1085","Ohio","2015-04-10",3.826087,8,0.032417,40,0.195652,0.177279,2.5,2
"1086","Ohio","2015-04-11",9.869565,23,0.030375,36,20.910766,0.2180145,101.5,3
"1087","Ohio","2015-04-12",17.565217,43,0.026042,44,4.172464,0.401808,35,6
"1088","Ohio","2015-04-13",15.217391,33,0.022176,34,1.4597825,0.216206,15,6
"1089","Ohio","2015-04-14",26,41,0.015958,26,1.4108695,0.363964,10,5
"1090","Ohio","2015-04-15",23.75,40,0.0225,32,1.35038825,0.3370805,13,6
"1091","Ohio","2015-04-16",15.173913,27,0.026917,32,2.467236,0.312199,8,6
"1092","Ohio","2015-04-17",17.782609,39,0.018583,34,3.2229815,0.348862,20.5,6
"1093","Ohio","2015-04-18",18.304348,33,0.033792,50,5.4375775,0.401475,51.5,8
"1094","Ohio","2015-04-19",5.434783,14,0.043708,50,0.47919275,0.099348,3,3
"1095","Ohio","2015-04-20",3.391304,8,0.035765,42,0.125621,0.1866665,0.5,5
"1096","Ohio","2015-04-21",3.4,6,0.037542,41,0.31754675,0.1799965,8,2
"1097","Ohio","2015-04-22",5.913043,11,0.031167,31,5.372826,0.1538405,33.5,2
"1098","Ohio","2015-04-23",9.304348,16,0.025125,25,11.6097825,0.1615795,53,2
"1099","Ohio","2015-04-24",14.695652,29,0.029917,36,2.87981375,0.208761,29.5,2
"1100","Ohio","2015-04-25",6.434783,11,0.035,37,0.70590075,0.186587,6,2
"1101","Ohio","2015-04-26",5,13,0.030958,34,0.2776915,0.1863915,1,2
"1102","Ohio","2015-04-27",5.782609,15,0.029688,30,3.8484475,0.1876905,53,2
"1103","Ohio","2015-04-28",9.05,15,0.029917,37,0.993323,0.1825685,3,2
"1104","Ohio","2015-04-29",18.565217,37,0.034333,47,1.614441,0.432801,7,10
"1105","Ohio","2015-04-30",6.130435,10,0.019292,23,0.06972225,0.195036,0,3
"1106","Ohio","2015-05-01",12.434783,35,0.022875,33,0.423292,0.227551,2,3
"1107","Ohio","2015-05-02",18.086957,34,0.0285,47,4.06273275,0.415551,34.5,8
"1108","Ohio","2015-05-03",12.913043,29,0.039292,77,3.88706,0.319884,23.5,7
"1109","Ohio","2015-05-04",17.913043,44,0.028875,44,2.34021725,0.208341,19.5,3
"1110","Ohio","2015-05-05",23.05,37,0.012083,18,0.21506225,0.318098,1,5
"1111","Ohio","2015-05-06",17.913043,30,0.018625,30,0.002174,0.300199,0,3
"1112","Ohio","2015-05-07",22.434783,33,0.024792,38,1.309006,0.3725795,13,6
"1113","Ohio","2015-05-08",23.26087,47,0.036667,77,3.99301275,0.2546955,26.5,3
"1114","Ohio","2015-05-09",10.304348,34,0.041417,74,1.40553825,0.335402,14,6
"1115","Ohio","2015-05-10",7.869565,15,0.035542,49,1.1093685,0.2104785,8.5,2
"1116","Ohio","2015-05-11",10.304348,27,0.033625,44,0.53869575,0.214467,5,3
"1117","Ohio","2015-05-12",4.235294,10,0.025833,28,1.15760875,0.2624855,22,5
"1118","Ohio","2015-05-13",6.631579,25,0.022958,30,0.631211,0.1875795,2,3
"1119","Ohio","2015-05-14",16.304348,33,0.022917,37,1.74720475,0.2727585,15,5
"1120","Ohio","2015-05-15",20.608696,36,0.027167,46,2.92360275,0.3033405,13.5,5
"1121","Ohio","2015-05-16",5.826087,13,0.028333,34,0.04849875,0.198337,0.5,3
"1122","Ohio","2015-05-17",5.347826,8,0.021958,29,0.33058975,0.1773225,1.5,2
"1123","Ohio","2015-05-18",5.73913,11,0.029,31,0.25450325,0.1409685,0.5,2
"1124","Ohio","2015-05-19",7,10,0.020958,23,9.8548135,0.126123,26.5,2
"1125","Ohio","2015-05-20",6.826087,9,0.035708,40,0.37045025,0.1637465,2,2
"1126","Ohio","2015-05-21",11.055556,30,0.039917,44,2.362267,0.147721,20.5,2
"1127","Ohio","2015-05-22",10.956522,25,0.0305,37,1.4971045,0.1954445,10,2
"1128","Ohio","2015-05-23",15.391304,35,0.03525,54,4.123706,0.3038185,19.5,5
"1129","Ohio","2015-05-24",12.869565,28,0.044375,71,1.38566275,0.3095795,9.5,6
"1130","Ohio","2015-05-25",5.26087,12,0.037,41,0.9029505,0.1915,9.5,3
"1131","Ohio","2015-05-26",7.67324533333333,18.6666666666667,0.0265413333333333,32.6666666666667,0.95506,0.325693,7,4.66666666666667
"1132","Ohio","2015-05-27",7.20410633333333,19,0.035889,45.6666666666667,0.390065666666667,0.230723666666667,1.33333333333333,4.66666666666667
"1133","Ohio","2015-05-28",13.152833,25,0.030542,41,0.489548833333333,0.296853833333333,1.33333333333333,4.33333333333333
"1134","Ohio","2015-05-29",12.990942,22.3333333333333,0.0305693333333333,40.6666666666667,0.966800333333333,0.2816025,3.33333333333333,4.33333333333333
"1135","Ohio","2015-05-30",6.538647,11.6666666666667,0.029486,34.6666666666667,0.228264333333333,0.21246,1.33333333333333,2.33333333333333
"1136","Ohio","2015-05-31",2.95833333333333,7,0.0210276666666667,27,0.045883,0.2228395,0,3
"1137","Ohio","2015-06-01",7.290459,11,0.0251573333333333,26,0.1048925,0.215750166666667,0,2.66666666666667
"1138","Ohio","2015-06-02",8.64722233333333,17.3333333333333,0.0249863333333333,31.6666666666667,0.152734,0.224860666666667,0,2.66666666666667
"1139","Ohio","2015-06-03",12.7101446666667,27,0.0219166666666667,33,0.298240333333333,0.262292833333333,0.333333333333333,3.66666666666667
"1140","Ohio","2015-06-04",15.7812283333333,31.3333333333333,0.022667,34.3333333333333,1.01087883333333,0.344299,9.66666666666667,5.33333333333333
"1141","Ohio","2015-06-05",13.0652173333333,24.3333333333333,0.0401806666666667,71.6666666666667,1.501688,0.296106833333333,18.3333333333333,5.33333333333333
"1142","Ohio","2015-06-06",5.11835766666667,11.6666666666667,0.0311386666666667,35,0.248991833333333,0.217136,1,3
"1143","Ohio","2015-06-07",5.451691,10.6666666666667,0.0452086666666667,65.3333333333333,0.528780666666667,0.225561833333333,2.66666666666667,3
"1144","Ohio","2015-06-08",6.58514466666667,13.3333333333333,0.040889,43,0.301979833333333,0.151539,0.666666666666667,2
"1145","Ohio","2015-06-09",13.925,32.6666666666667,0.0321246666666667,43,10.9756945,0.2156695,53.6666666666667,3.33333333333333
"1146","Ohio","2015-06-10",12.763285,33,0.043222,87.6666666666667,0.991200833333333,0.326610333333333,5.33333333333333,6.33333333333333
"1147","Ohio","2015-06-11",13.5712556666667,30.6666666666667,0.029889,39.3333333333333,0.5507625,0.341906833333333,5.66666666666667,5
"1148","Ohio","2015-06-12",10.5098813333333,25,0.034111,43.3333333333333,0.6203415,0.255376666666667,3.66666666666667,4.33333333333333
"1149","Ohio","2015-06-13",9.18780233333333,19.3333333333333,0.026403,36,0.513020833333333,0.2734235,3,4
"1150","Ohio","2015-06-14",4.76932366666667,9.33333333333333,0.02325,26.3333333333333,0.472718333333333,0.222163333333333,1.33333333333333,4
"1151","Ohio","2015-06-15",8.85024166666667,16,0.0225413333333333,28.6666666666667,0.676190333333333,0.166486166666667,5,2
"1152","Ohio","2015-06-16",9.063889,15.6666666666667,0.0290803333333333,36.6666666666667,0.390372666666667,0.1725785,2.33333333333333,2
"1153","Ohio","2015-06-17",15.6274156666667,22.3333333333333,0.01625,28.3333333333333,1.1520895,0.2769065,4.33333333333333,4
"1154","Ohio","2015-06-18",10,16,0.016917,27,0.8166665,0.219583,4,3
"1155","Ohio","2015-06-19",9.48309166666667,12.6666666666667,0.0248056666666667,27.6666666666667,0.209834333333333,0.236780666666667,0.333333333333333,3.66666666666667
"1156","Ohio","2015-06-20",6.91787433333333,16,0.0207496666666667,24.3333333333333,0.278122833333333,0.197593166666667,1,2.66666666666667
"1157","Ohio","2015-06-21",6.09722233333333,11.6666666666667,0.0343886666666667,44,3.118254,0.186327333333333,18,2
"1158","Ohio","2015-06-22",9.57427533333333,21,0.0314446666666667,41,1.58402516666667,0.250047,8,2.66666666666667
"1159","Ohio","2015-06-23",9.37681166666667,18.3333333333333,0.032722,44.3333333333333,3.11244416666667,0.196357166666667,23.3333333333333,2.66666666666667
"1160","Ohio","2015-06-24",14.8961356666667,24.3333333333333,0.028097,44.6666666666667,4.19157183333333,0.254292,25.6666666666667,4.33333333333333
"1161","Ohio","2015-06-25",19.3858693333333,29.3333333333333,0.0235833333333333,36.3333333333333,1.74824033333333,0.325364666666667,12,5
"1162","Ohio","2015-06-26",12.434783,28,0.02975,34,0.29425475,0.254511,4.5,3
"1163","Ohio","2015-06-27",4.73913,9,0.028583,31,0.05077625,0.1824675,0,2
"1164","Ohio","2015-06-28",4.956522,22,0.027917,38,0.39720475,0.1510945,5,2
"1165","Ohio","2015-06-29",12.652174,23,0.024208,36,1.50250625,0.292028,8.5,6
"1166","Ohio","2015-06-30",11.85,19,0.029542,40,0.6276395,0.222536,5,3
"1167","Ohio","2015-07-01",11.304348,20,0.035208,43,0.60496875,0.223127,3.5,3
"1168","Ohio","2015-07-02",8.722222,18,0.026042,31,0.11118025,0.2118695,0,2
"1169","Ohio","2015-07-03",9.086957,25,0.032042,40,0.2608695,0.213145,0.5,3
"1170","Ohio","2015-07-04",8.956522,31,0.035167,49,1.422826,0.2316555,9,5
"1171","Ohio","2015-07-05",11.608696,20,0.030542,49,1.9372155,0.349797,7,6
"1172","Ohio","2015-07-06",16.304348,28,0.048353,67,7.45093175,0.414587,41,8
"1173","Ohio","2015-07-07",8.15,23,0.022125,32,0.878882,0.3226595,6,6
"1174","Ohio","2015-07-08",8.434179,13,0.0185136666666667,23.6666666666667,0.184955,0.3652535,0,5.33333333333333
"1175","Ohio","2015-07-09",8.924517,15,0.0208053333333333,28.6666666666667,0.250715833333333,0.289433833333333,0.666666666666667,4.33333333333333
"1176","Ohio","2015-07-10",13.0730676666667,32.3333333333333,0.025097,34.6666666666667,0.608821166666667,0.336364833333333,2,5
"1177","Ohio","2015-07-11",12.575483,27,0.0342083333333333,60.6666666666667,1.55907516666667,0.411678333333333,7.33333333333333,7.33333333333333
"1178","Ohio","2015-07-12",8.213768,15,0.0340136666666667,40.6666666666667,2.2570135,0.342156166666667,8,5.33333333333333
"1179","Ohio","2015-07-13",10.834541,25.6666666666667,0.033556,41.6666666666667,1.17634133333333,0.2843275,4.66666666666667,4.33333333333333
"1180","Ohio","2015-07-14",8.64166666666667,16,0.034486,41,1.237996,0.233548166666667,3.33333333333333,4
"1181","Ohio","2015-07-15",3.013889,6.66666666666667,0.024847,33.3333333333333,0.549641833333333,0.236375833333333,2.33333333333333,2.66666666666667
"1182","Ohio","2015-07-16",13.318182,29,0.0265693333333333,41.3333333333333,1.758868,0.251432333333333,19.6666666666667,3
"1183","Ohio","2015-07-17",12.2369566666667,27,0.0296666666666667,38.6666666666667,1.11790883333333,0.333721,6.66666666666667,5.66666666666667
"1184","Ohio","2015-07-18",6.99214966666667,14.3333333333333,0.0394166666666667,45.3333333333333,5.33145266666667,0.178651166666667,36.3333333333333,2
"1185","Ohio","2015-07-19",4.11956533333333,9.66666666666667,0.0313886666666667,36.3333333333333,0.327310333333333,0.17337,1.33333333333333,2.33333333333333
"1186","Ohio","2015-07-20",10.2608696666667,15.6666666666667,0.0340926666666667,43.6666666666667,4.02229983333333,0.2272175,15,3
"1187","Ohio","2015-07-21",8.44444433333333,17.3333333333333,0.0277363333333333,34.6666666666667,1.4306935,0.231023333333333,11.3333333333333,2.66666666666667
"1188","Ohio","2015-07-22",8.578283,19,0.0295973333333333,45.3333333333333,2.1082815,0.2226935,10,3
"1189","Ohio","2015-07-23",14.789251,26.6666666666667,0.0232223333333333,37.3333333333333,2.63166833333333,0.283595666666667,16,3.66666666666667
